Subcluster_id,Q-score
180,0.3895074695456246
386,0.38887471826252157
133,0.3821228242000849
15,0.37916813810698324
115,0.37818848912205605
135,0.37618979518788387
112,0.3752858403331961
67,0.37363441190476643
208,0.37054125406723715
156,0.36811118178060614
17,0.3660972402347671
188,0.3659043874341109
103,0.36312620251246874
46,0.363030986827238
128,0.3606169737933459
229,0.35834563670281716
159,0.35617264254498376
92,0.35462104345821577
363,0.35435569078110385
12,0.35361490880541535
272,0.35085793079239025
304,0.3506472964604097
261,0.3499297440719584
217,0.3496850969039301
75,0.3490259329429474
88,0.3482846137667884
390,0.3475307019775319
309,0.34694717890715904
358,0.34680635621247535
24,0.3454392963845577
33,0.34523759755716554
148,0.3436562501576419
395,0.34269348662275273
225,0.3405203202639293
145,0.3369931120320875
327,0.3356433448590651
96,0.33354928981851983
69,0.33155388914574563
219,0.3306602607058485
82,0.3301621870796558
129,0.3280685120254583
154,0.3273713014824657
398,0.32727183121134157
65,0.32583362232594615
333,0.3245394352327833
7,0.32433245427335966
379,0.3202756762262908
101,0.32011783409442496
277,0.31981416269462815
54,0.31971613650679087
221,0.31891188368682
110,0.3178643012163716
187,0.31728217807897474
319,0.31697199001914866
199,0.3149117940322945
241,0.31275289340178264
124,0.3127508539817253
279,0.31234108446145215
163,0.3093533029262332
192,0.3088627557032401
28,0.30708661658743974
79,0.3021308595469019
100,0.3014739715537123
35,0.2997942114857588
365,0.2995389022526775
118,0.2971781750787693
251,0.2954689034775123
284,0.2936346973497579
78,0.29292275503996934
173,0.2898000049985863
193,0.2894943495035502
350,0.2894242740972481
271,0.2892774471019555
120,0.2885905500251614
318,0.2883279286279369
247,0.2880648091798051
8,0.2849579237363863
195,0.2805060754545566
109,0.278579746352029
258,0.27758895156278574
30,0.2742059311183655
185,0.2732606289108017
123,0.27201726361888834
125,0.27161225532424327
146,0.27061231586932355
371,0.2670627590650979
81,0.26658819555410085
149,0.2637331454121363
345,0.2630277131546601
235,0.25835924189839365
142,0.2572882807179662
280,0.2501028825948783
384,0.24954767669669703
308,0.24831730108063324
335,0.2478449923780333
228,0.24511531481836338
224,0.24122276878525703
362,0.24097459398735285
172,0.24040618239400544
158,0.23911211888496947
326,0.23683872195623915
310,0.23637762039528348
317,0.23633493654048637
215,0.23167296512881347
58,0.23054913100567898
346,0.22955112810094702
370,0.2264996555766542
403,0.22612259557595135
270,0.22367476769272368
47,0.21916112530085907
300,0.21879693995193755
206,0.2187119187813083
320,0.21737572438853542
302,0.21449294012728035
267,0.20760102550884854
211,0.2019642663435636
380,0.20135841982951602
329,0.19910817893954025
290,0.19884663702720246
298,0.19771496472145145
107,0.19523288782101053
151,0.19439039240339673
402,0.19308673914030827
102,0.18811833150605087
74,0.18649414337506923
389,0.18535338040706778
378,0.17848466669010216
138,0.17842333686235806
274,0.17737201049170853
337,0.17714433359462478
275,0.17525823910668875
170,0.17449659794850952
263,0.17330619502053377
40,0.1729465837297378
52,0.1710182722688749
144,0.17028193303922284
259,0.1689916766702598
42,0.16779095751534193
282,0.16776485975704822
234,0.1669055191389025
289,0.16665751555347513
166,0.1643554892073991
257,0.16219301176749562
252,0.16000264875373804
147,0.15674978125183928
80,0.15481687909680772
227,0.15462092393163276
372,0.15362611158839268
332,0.1450385441389428
316,0.1442224801935223
196,0.14385780636189766
253,0.13850163367410928
49,0.13619507142076895
260,0.13134541376712755
359,0.13004039821930125
349,0.12984517888859637
212,0.12768877838226667
190,0.12463397378775687
348,0.12161081894857319
162,0.11806084242192154
276,0.11388522104575792
200,0.11298164313404521
367,0.11242522450164591
287,0.10996917065600656
404,0.10820816135536905
168,0.10448168391536179
71,0.1015692434648117
364,0.09704455084953377
293,0.09064768836794782
139,0.08935598240086567
98,0.08929152508895814
181,0.0885116263966498
119,0.08386278736712316
314,0.08101884531018465
375,0.07996589557733817
286,0.07992103701174619
194,0.07897324492430757
315,0.07641935816148272
254,0.07144035354690081
160,0.07057373034999792
305,0.06921935675454152
373,0.06898046367290461
396,0.06682392174713496
236,0.06611632617394991
86,0.054000798521455895
297,0.05035758202280837
328,0.049281115600058475
368,0.04080854627475372
126,0.023459229924414404
85,0.021687936896826993
382,0.016604267543786883
356,0.013732788411385782
343,0.010720208545016499
394,0.006746846673513371
218,-0.004814413215530625
64,-0.005441226469745861
136,-0.019901372400408165
232,-0.029672361049909057
388,-0.03199906866264879
303,-0.03628569425746714
210,-0.05355412661323111
291,-0.05610619117357041
296,-0.07271948069655179
209,-0.11273887894202844
342,-0.13829188357384292
